ID,Fraction_ID,Envelope_num,Mass,MonoMz,Charge,Intensity,mzLo,mzHi,rtLo,rtHi,color,opacity,promex_score
1264,0,1,7447.89,828.55,9,8.94742e+06,828.45,829.876,43.0362,43.0362,#FF0000,0.1,-723.449
1265,0,1,6712.19,746.806,9,8.94534e+06,746.706,748.02,42.4237,42.4237,#FF0000,0.1,-435.203
1266,0,1,3356.16,840.047,4,8.93921e+06,839.947,841.651,35.6635,35.6635,#FF0000,0.1,-784.144
1267,0,1,6099.02,763.385,8,8.9375e+06,763.285,764.738,34.9552,34.9552,#FF0000,0.1,-359.215
1268,0,1,11617.8,646.44,18,8.93705e+06,646.396,647.375,45.0193,45.0193,#FF0000,0.1,-663.971
1269,0,1,4389.68,878.943,5,8.93684e+06,878.843,880.647,44.1847,44.1847,#FF0000,0.1,-535.847
1270,0,1,10832.4,903.709,12,8.93624e+06,903.692,905.062,37.5513,37.5513,#FF0000,0.1,-647.843
1271,0,1,5084.22,1017.85,5,8.93386e+06,1017.75,1019.76,64.3973,64.3973,#FF0000,0.1,-664.429
1272,0,1,6437.03,805.636,8,8.93144e+06,805.536,806.989,34.7492,34.7492,#FF0000,0.1,-771.29
1273,0,1,15995,1067.34,15,8.16938e+06,1067.44,1068.71,56.4138,56.4138,#FF0000,0.1,-626.885
1273,0,3,15995,1000.7,16,2.51547e+07,1000.78,1001.99,56.3397,56.4882,#FF0000,0.1,-626.885
1273,0,1,15995,941.89,17,8.52164e+06,941.967,943.111,56.4138,56.4138,#FF0000,0.1,-626.885
1273,0,1,15995,842.85,19,6.76248e+06,842.908,843.952,56.4138,56.4138,#FF0000,0.1,-626.885
1274,0,1,11370.9,759.065,15,8.91984e+06,759.031,760.167,40.3497,40.3497,#FF0000,0.1,-377.813
1275,0,1,10629.6,709.646,15,8.91373e+06,709.613,710.682,58.0845,58.0845,#FF0000,0.1,-425.154
1276,0,1,3058.19,1530.1,2,8.91194e+06,1530,1533.21,50.113,50.113,#FF0000,0.1,-370.219
1277,0,1,5550.51,793.937,7,8.89656e+06,793.837,795.325,42.5497,42.5497,#FF0000,0.1,-453.226
1278,0,1,7005.88,876.742,8,8.89639e+06,876.642,878.095,49.8165,49.8165,#FF0000,0.1,-833.47
1279,0,1,7971.78,886.76,9,8.8954e+06,886.66,888.197,57.288,57.288,#FF0000,0.1,-612.762
1280,0,1,2211.52,1106.77,2,8.88634e+06,1106.67,1109.37,60.1058,60.1058,#FF0000,0.1,-682.024
1281,0,1,6601.37,826.179,8,8.88481e+06,826.079,827.532,41.35,41.35,#FF0000,0.1,-364.637
1282,0,1,3096.17,1033.07,3,8.88395e+06,1032.97,1035.17,45.8893,45.8893,#FF0000,0.1,-353.772
1283,0,1,4169.7,695.957,6,8.8808e+06,695.857,697.226,15.07,15.07,#FF0000,0.1,-1194.21
1284,0,1,13064.2,934.168,14,8.87732e+06,934.211,935.485,42.0208,42.0208,#FF0000,0.1,-941.353
1285,0,2,6020,1004.34,6,1.73049e+07,1004.24,1005.94,42.0208,42.1192,#FF0000,0.1,-371.84
1286,0,1,11761.3,1070.22,11,8.86529e+06,1070.21,1071.69,36.3827,36.3827,#FF0000,0.1,-787.566
1287,0,1,18395.2,876.967,21,8.86359e+06,877.058,878.118,52.1367,52.1367,#FF0000,0.1,-510.079
1288,0,1,5896.37,738.054,8,8.86061e+06,737.954,739.281,46.2578,46.2578,#FF0000,0.1,-860.687
1289,0,1,11192.3,1018.49,11,8.85944e+06,1018.48,1019.96,63.4188,63.4188,#FF0000,0.1,-661.316
1290,0,2,1422.15,712.08,2,1.74404e+07,711.98,713.684,47.6495,47.6973,#FF0000,0.1,-398.938
1291,0,1,2625.97,876.331,3,8.85749e+06,876.231,878.102,43.1877,43.1877,#FF0000,0.1,-355.066
1292,0,1,3864.16,645.033,6,8.85444e+06,644.933,646.303,39.447,39.447,#FF0000,0.1,-378.819
1293,0,1,12220.7,612.042,20,8.85121e+06,611.992,612.944,39.0415,39.0415,#FF0000,0.1,-430.712
1294,0,1,10445.2,950.571,11,8.8491e+06,950.562,951.947,37.8292,37.8292,#FF0000,0.1,-362.703
1295,0,1,1405.59,1406.59,1,8.84417e+06,1406.49,1409.7,52.2735,52.2735,#FF0000,0.1,-361.041
1296,0,1,7245.71,659.708,11,8.84391e+06,659.608,660.811,34.7492,34.7492,#FF0000,0.1,-946.868
1297,0,1,9203.9,837.726,11,8.84137e+06,837.717,839.01,40.302,40.302,#FF0000,0.1,-481.177
1298,0,1,10861.7,725.124,15,8.83786e+06,725.091,726.226,33.0865,33.0865,#FF0000,0.1,-435.743
1299,0,4,10043.3,837.952,12,1.93958e+07,837.936,839.222,33.0413,34.022,#FF0000,0.1,-27.4828
1299,0,3,10043.3,773.572,13,1.97712e+07,773.549,774.751,33.2637,33.904,#FF0000,0.1,-27.4828
1300,0,1,5337.13,1068.43,5,4.14785e+06,1068.33,1070.34,34.067,34.067,#FF0000,0.1,-204.382
1300,0,2,5337.13,890.529,6,1.18925e+07,890.429,892.133,34.2497,34.3992,#FF0000,0.1,-204.382
1300,0,1,5337.13,763.455,7,7.13896e+06,763.355,764.843,34.3992,34.3992,#FF0000,0.1,-204.382
1300,0,1,5337.13,668.149,8,7.13616e+06,668.049,669.376,34.1153,34.1153,#FF0000,0.1,-204.382
1301,0,1,11240.9,703.562,16,8.82017e+06,703.524,704.601,44.0668,44.0668,#FF0000,0.1,-1290.61
1302,0,1,5757.13,720.649,8,8.81279e+06,720.549,721.877,36.2252,36.2252,#FF0000,0.1,-487.179
1303,0,1,10110.5,723.187,14,8.80998e+06,723.159,724.29,45.9417,45.9417,#FF0000,0.1,-484.244
1304,0,1,10157.8,924.446,11,8.80276e+06,924.438,925.822,36.5225,36.5225,#FF0000,0.1,-853.869
1305,0,2,6257.19,1043.87,6,1.45337e+07,1043.77,1045.64,38.473,38.745,#FF0000,0.1,-356.65
1306,0,1,2527.75,843.59,3,8.7863e+06,843.49,845.36,34.7492,34.7492,#FF0000,0.1,-404.382
1307,0,1,5065.77,634.229,8,8.77753e+06,634.129,635.331,40.748,40.748,#FF0000,0.1,-401.632
1308,0,1,23721.7,791.731,30,8.76567e+06,791.831,792.7,49.2832,49.2832,#FF0000,0.1,-695.844
1309,0,1,8261.2,689.441,12,8.75048e+06,689.341,690.543,45.988,45.988,#FF0000,0.1,-415.854
1310,0,1,13067.2,817.706,16,8.7499e+06,817.732,818.872,45.173,45.173,#FF0000,0.1,-469.676
1311,0,11,8970.85,1282.56,7,5.53084e+06,1282.6,1284.52,28.9895,30.7958,#FF0000,0.1,53.9027
1311,0,16,8970.85,1122.36,8,1.54883e+07,1122.39,1124.09,28.7683,30.8882,#FF0000,0.1,53.9027
1311,0,9,8970.85,997.768,9,5.37915e+06,997.78,999.316,28.9895,30.7958,#FF0000,0.1,53.9027
1311,0,12,8970.85,898.092,10,8.18795e+06,898.092,899.495,28.9895,30.7958,#FF0000,0.1,53.9027
1311,0,21,8970.85,816.539,11,2.35656e+07,816.53,817.824,28.9385,30.8882,#FF0000,0.1,53.9027
1311,0,22,8970.85,748.578,12,4.33834e+07,748.561,749.764,28.7683,30.8882,#FF0000,0.1,53.9027
1311,0,25,8970.85,691.072,13,6.15098e+07,691.05,692.175,28.7683,31.0107,#FF0000,0.1,53.9027
1311,0,30,8970.85,641.782,14,6.64497e+07,641.754,642.813,28.7683,31.3832,#FF0000,0.1,53.9027
1311,0,23,8970.85,599.064,15,4.37296e+07,599.031,600.033,28.7683,30.8882,#FF0000,0.1,53.9027
1311,0,21,8970.85,561.685,16,3.02304e+07,561.648,562.6,28.9385,30.7958,#FF0000,0.1,53.9027
1311,0,19,8970.85,528.704,17,1.55243e+07,528.663,529.571,28.8822,30.8882,#FF0000,0.1,53.9027
1311,0,10,8970.85,499.388,18,4.43497e+06,499.343,500.212,28.9895,30.7277,#FF0000,0.1,53.9027
1311,0,4,8970.85,473.157,19,948167,473.11,473.943,28.9895,29.3235,#FF0000,0.1,53.9027
1311,0,1,8970.85,449.55,20,51483.9,449.5,450.301,29.3235,29.3235,#FF0000,0.1,53.9027
1312,0,1,2732.17,911.731,3,8.74415e+06,911.631,913.836,43.824,43.824,#FF0000,0.1,-379.729
1313,0,1,865.92,866.927,1,8.74232e+06,866.827,869.032,40.5145,40.5145,#FF0000,0.1,-350.007
1314,0,1,6601.11,826.146,8,8.73638e+06,826.046,827.499,40.998,40.998,#FF0000,0.1,-376.398
1315,0,1,5221.45,746.929,7,8.73384e+06,746.829,748.318,42.4237,42.4237,#FF0000,0.1,-356.66
1316,0,1,3737.54,748.515,5,8.72484e+06,748.415,750.018,51.2737,51.2737,#FF0000,0.1,-359.498
1317,0,1,11857,1078.91,11,8.72418e+06,1078.9,1080.38,48.2333,48.2333,#FF0000,0.1,-460.802
1318,0,1,6034.52,1006.76,6,8.72294e+06,1006.66,1008.53,52.6938,52.6938,#FF0000,0.1,-144.645
1318,0,1,6034.52,863.082,7,6.67452e+06,862.982,864.614,52.6938,52.6938,#FF0000,0.1,-144.645
1319,0,1,4154.48,831.904,5,8.71857e+06,831.804,833.407,44.7933,44.7933,#FF0000,0.1,-359.862
1320,0,1,14038.9,878.437,16,8.71405e+06,878.462,879.665,42.8763,42.8763,#FF0000,0.1,-382.02
1321,0,1,4809.53,688.083,7,8.70774e+06,687.983,689.329,39.4973,39.4973,#FF0000,0.1,-362.298
1322,0,2,5276.24,754.756,7,1.01853e+07,754.656,756.145,34.5375,34.5912,#FF0000,0.1,-113.996
1322,0,1,5276.24,660.538,8,8.70637e+06,660.438,661.765,34.7047,34.7047,#FF0000,0.1,-113.996
1323,0,1,12665.5,905.684,14,8.70155e+06,905.728,906.93,37.7018,37.7018,#FF0000,0.1,-365.015
1324,0,1,7313.83,915.236,8,8.69807e+06,915.136,916.715,42.5973,42.5973,#FF0000,0.1,-506.544
1325,0,2,4759.1,1190.78,4,6.08632e+06,1190.68,1192.89,32.412,32.9547,#FF0000,0.1,5.53683
1325,0,2,4759.1,680.879,7,1.60494e+07,680.779,682.124,32.8558,32.9107,#FF0000,0.1,5.53683
1326,0,1,6490.75,812.351,8,8.6949e+06,812.251,813.704,43.6758,43.6758,#FF0000,0.1,-507.979
1327,0,1,7002.03,779.01,9,8.68927e+06,778.91,780.224,39.5433,39.5433,#FF0000,0.1,-467.288
1328,0,1,3310.39,828.605,4,8.68696e+06,828.505,830.209,42.4237,42.4237,#FF0000,0.1,-370.598
1329,0,1,1352.48,1353.49,1,8.67715e+06,1353.39,1356.6,60.1722,60.1722,#FF0000,0.1,-345.871
1330,0,2,11222.3,702.398,16,1.71038e+07,702.361,703.438,34.9095,35.006,#FF0000,0.1,-362.873
1331,0,1,3730.74,747.155,5,8.67561e+06,747.055,748.658,42.5497,42.5497,#FF0000,0.1,-401.375
1332,0,1,6715.36,672.543,10,8.67323e+06,672.443,673.645,38.7908,38.7908,#FF0000,0.1,-357.284
1333,0,1,10001.5,834.464,12,8.6715e+06,834.448,835.733,42.8022,42.8022,#FF0000,0.1,-1245.94
1334,0,1,7581.29,843.372,9,8.66943e+06,843.272,844.697,34.3992,34.3992,#FF0000,0.1,-361.852
1335,0,1,11225.3,749.363,15,8.66427e+06,749.33,750.465,34.858,34.858,#FF0000,0.1,-360.702
1336,0,1,5734.84,820.27,7,8.65979e+06,820.17,821.658,43.824,43.824,#FF0000,0.1,-525.309
1337,0,2,5462.23,911.378,6,1.34137e+07,911.278,912.982,46.4177,46.4817,#FF0000,0.1,-361.098
1338,0,1,10726.3,767.173,14,8.65075e+06,767.144,768.275,43.9607,43.9607,#FF0000,0.1,-363.188
1339,0,1,2165.06,722.693,3,8.64435e+06,722.593,724.464,40.1787,40.1787,#FF0000,0.1,-369.13
1340,0,1,4309.1,616.593,7,8.63784e+06,616.493,617.696,34.492,34.492,#FF0000,0.1,-468.708
1341,0,1,2379.02,794.014,3,8.62649e+06,793.914,795.784,40.3978,40.3978,#FF0000,0.1,-173.876
1341,0,1,2379.02,595.762,4,2.17815e+06,595.662,597.115,40.2487,40.2487,#FF0000,0.1,-173.876
1342,0,1,5801.11,829.737,7,8.62446e+06,829.637,831.126,42.8022,42.8022,#FF0000,0.1,-544.088
1343,0,1,5336.47,1068.3,5,3.96391e+06,1068.2,1070.2,34.1593,34.1593,#FF0000,0.1,-375.594
1343,0,1,5336.47,593.948,9,8.60981e+06,593.848,595.05,34.3503,34.3503,#FF0000,0.1,-375.594
1344,0,2,16111.7,948.752,17,1.69156e+07,948.829,950.031,46.4817,47.0418,#FF0000,0.1,-556.564
1345,0,1,4848.57,970.722,5,8.60575e+06,970.622,972.425,44.9723,44.9723,#FF0000,0.1,-465.239
1346,0,1,9577.23,799.11,12,8.60313e+06,799.093,800.296,46.2578,46.2578,#FF0000,0.1,-497.642
1347,0,1,6779.72,754.31,9,8.60235e+06,754.21,755.523,34.2058,34.2058,#FF0000,0.1,-764.144
1348,0,1,5583.63,698.961,8,8.6011e+06,698.861,700.189,45.0812,45.0812,#FF0000,0.1,-360.046
1349,0,1,2885.36,962.794,3,8.60094e+06,962.694,964.899,42.4755,42.4755,#FF0000,0.1,-366.254
1350,0,1,11177.4,658.501,17,8.5981e+06,658.46,659.485,35.006,35.006,#FF0000,0.1,-380.427
1351,0,1,5222.09,1045.43,5,8.59646e+06,1045.33,1047.33,37.8967,37.8967,#FF0000,0.1,-380.574
1352,0,1,11257.1,866.937,13,8.59378e+06,866.914,868.193,44.905,44.905,#FF0000,0.1,-470.252
1353,0,1,7561.35,841.157,9,8.59193e+06,841.057,842.482,36.7418,36.7418,#FF0000,0.1,-736.28
1354,0,1,3353.12,559.86,6,8.59044e+06,559.76,560.962,33.1723,33.1723,#FF0000,0.1,-360.999
1355,0,1,15803.7,878.992,18,8.58967e+06,879.059,880.15,44.0127,44.0127,#FF0000,0.1,-413.686
1356,0,1,1352.37,677.191,2,8.58656e+06,677.091,678.795,34.2058,34.2058,#FF0000,0.1,-462.238
1357,0,1,15861,794.056,20,8.58449e+06,794.107,795.109,43.824,43.824,#FF0000,0.1,-523.299
1358,0,2,10855.3,905.615,12,1.52868e+07,905.599,906.968,38.6155,38.9948,#FF0000,0.1,-364.008
1359,0,1,7107.46,889.44,8,8.58093e+06,889.34,890.918,45.2888,45.2888,#FF0000,0.1,-468.978
1360,0,1,16398,965.596,17,8.5746e+06,965.673,966.875,52.9087,52.9087,#FF0000,0.1,-447.395
1361,0,1,7657.72,639.15,12,8.56236e+06,639.05,640.169,38.9417,38.9417,#FF0000,0.1,-731.378
1362,0,1,6088.17,1523.05,4,6.85548e+06,1522.95,1525.66,60.6887,60.6887,#FF0000,0.1,-87.2097
1362,0,2,6088.17,1218.64,5,1.41796e+07,1218.54,1220.75,61.3105,61.8292,#FF0000,0.1,-87.2097
1362,0,1,6088.17,1015.7,6,3.95444e+06,1015.6,1017.47,61.8292,61.8292,#FF0000,0.1,-87.2097
1362,0,3,6088.17,870.746,7,1.03156e+07,870.646,872.278,59.7033,61.3105,#FF0000,0.1,-87.2097
1362,0,1,6088.17,762.029,8,2.20082e+06,761.929,763.382,59.831,59.831,#FF0000,0.1,-87.2097
1363,0,1,7472,1068.44,7,8.55482e+06,1068.34,1070.11,47.3788,47.3788,#FF0000,0.1,-493.71
1364,0,1,10544.7,660.05,16,8.55309e+06,660.012,661.027,40.1787,40.1787,#FF0000,0.1,-395.559
1365,0,1,9169.12,765.101,12,8.55042e+06,765.084,766.287,35.4677,35.4677,#FF0000,0.1,-506.525
1366,0,1,7041.97,783.448,9,8.54947e+06,783.348,784.773,40.1787,40.1787,#FF0000,0.1,-661.756
1367,0,1,6048.64,865.099,7,8.54766e+06,864.999,866.631,53.1263,53.1263,#FF0000,0.1,-392.503
1368,0,1,3510.2,878.558,4,8.53583e+06,878.458,880.412,42.9277,42.9277,#FF0000,0.1,-3.59367
1368,0,1,3510.2,703.048,5,8.28861e+06,702.948,704.551,43.4318,43.4318,#FF0000,0.1,-3.59367
1369,0,1,11836.4,911.497,13,8.53369e+06,911.474,912.754,43.9607,43.9607,#FF0000,0.1,-450.252
1370,0,1,13053.9,933.432,14,8.52464e+06,933.475,934.749,58.91,58.91,#FF0000,0.1,-666.416
1371,0,1,9662.93,879.455,11,8.51703e+06,879.446,880.74,39.5433,39.5433,#FF0000,0.1,-450.37
1372,0,1,4331.95,619.858,7,8.51298e+06,619.758,620.96,35.3943,35.3943,#FF0000,0.1,-438.542
1373,0,1,7037.72,782.976,9,8.50845e+06,782.876,784.301,33.1723,33.1723,#FF0000,0.1,-411.27
1374,0,1,1270.02,636.015,2,8.50628e+06,635.915,637.619,40.7978,40.7978,#FF0000,0.1,-378.769
1375,0,1,12128.3,1011.7,12,8.49923e+06,1011.68,1013.13,45.652,45.652,#FF0000,0.1,-438.316
1376,0,1,4861.84,973.376,5,8.49865e+06,973.276,975.08,42.5973,42.5973,#FF0000,0.1,-474.89
1377,0,1,15354.2,768.718,20,8.49656e+06,768.719,769.771,36.5673,36.5673,#FF0000,0.1,-425.691
1378,0,1,9131.26,703.412,13,8.4958e+06,703.389,704.514,44.2457,44.2457,#FF0000,0.1,-437.694
1379,0,1,3846.98,770.404,5,8.49576e+06,770.304,771.907,36.885,36.885,#FF0000,0.1,-1439.32
1380,0,1,10833,985.823,11,8.49373e+06,985.814,987.289,42.1738,42.1738,#FF0000,0.1,-461.537
1381,0,1,2093.21,1047.61,2,8.49072e+06,1047.51,1050.22,42.3715,42.3715,#FF0000,0.1,-359.755
1382,0,17,3204.13,1069.05,3,1.02056e+08,1068.95,1071.16,37.2912,38.9948,#FF0000,0.1,-337.93
1383,0,1,6850.61,623.79,11,8.47689e+06,623.69,624.801,45.8223,45.8223,#FF0000,0.1,-354.65
1384,0,1,6374.27,911.617,7,8.47613e+06,911.517,913.149,43.8982,43.8982,#FF0000,0.1,-436.205
1385,0,1,5821.47,728.691,8,6.20712e+06,728.591,729.918,41.1285,41.1285,#FF0000,0.1,-323.923
1385,0,1,5821.47,647.837,9,8.47426e+06,647.737,648.939,40.7052,40.7052,#FF0000,0.1,-323.923
1386,0,1,4053.78,811.763,5,8.47339e+06,811.663,813.267,61.3105,61.3105,#FF0000,0.1,-362.372
1387,0,1,17297.2,911.389,19,8.47331e+06,911.447,912.597,43.6758,43.6758,#FF0000,0.1,-517.886
1388,0,1,9814.78,893.26,11,8.47188e+06,893.251,894.545,36.5225,36.5225,#FF0000,0.1,-390.656
1389,0,1,3357.65,840.421,4,8.46738e+06,840.321,842.024,36.7418,36.7418,#FF0000,0.1,-415.244
1390,0,1,2431.89,811.636,3,8.4617e+06,811.536,813.406,35.213,35.213,#FF0000,0.1,-414.266
1391,0,1,8789.67,677.136,13,8.46101e+06,677.036,678.161,34.1153,34.1153,#FF0000,0.1,-481.135
1392,0,1,4927.15,704.886,7,8.45995e+06,704.786,706.131,34.858,34.858,#FF0000,0.1,-494.892
1393,0,2,9966.83,1424.84,7,2.82767e+06,1424.88,1426.94,25.903,25.9752,#FF0000,0.1,51.1088
1393,0,3,9966.83,1246.86,8,6.01335e+06,1246.89,1248.72,25.903,26.1815,#FF0000,0.1,51.1088
1393,0,1,9966.83,1108.43,9,2.0578e+06,1108.44,1110.09,25.9752,25.9752,#FF0000,0.1,51.1088
1393,0,3,9966.83,997.69,10,5.82522e+06,997.69,999.194,25.903,26.1815,#FF0000,0.1,51.1088
1393,0,5,9966.83,907.083,11,1.30629e+07,907.074,908.458,25.8508,26.2348,#FF0000,0.1,51.1088
1393,0,6,9966.83,831.576,12,1.5105e+07,831.56,832.846,25.8508,26.2348,#FF0000,0.1,51.1088
1393,0,5,9966.83,767.686,13,7.59997e+06,767.664,768.866,25.8508,26.1815,#FF0000,0.1,51.1088
1393,0,3,9966.83,712.924,14,4.14804e+06,712.895,714.026,25.903,26.1815,#FF0000,0.1,51.1088
1393,0,1,9966.83,665.463,15,1.08171e+06,665.429,666.498,25.9752,25.9752,#FF0000,0.1,51.1088
1394,0,1,11154.3,797.742,14,8.45923e+06,797.714,798.916,36.3827,36.3827,#FF0000,0.1,-505.356
1395,0,1,2443.66,815.561,3,8.4557e+06,815.461,817.332,45.8893,45.8893,#FF0000,0.1,-412.296
1396,0,1,9635.97,689.291,14,8.4494e+06,689.262,690.322,45.771,45.771,#FF0000,0.1,-912.81
1397,0,1,3249.28,1084.1,3,8.44441e+06,1084,1086.21,51.133,51.133,#FF0000,0.1,-418.514
1398,0,1,6034.85,863.129,7,8.43954e+06,863.029,864.661,52.761,52.761,#FF0000,0.1,-527.381
1399,0,1,3047.96,1016.99,3,8.43931e+06,1016.89,1019.1,42.5973,42.5973,#FF0000,0.1,-381.299
1400,0,1,6731.16,842.402,8,7.63647e+06,842.302,843.755,41.2025,41.2025,#FF0000,0.1,-1366.89
1400,0,1,6731.16,674.123,10,8.4357e+06,674.023,675.226,40.302,40.302,#FF0000,0.1,-1366.89
1401,0,1,4958.59,620.831,8,8.43278e+06,620.731,621.933,35.006,35.006,#FF0000,0.1,-857.756
1402,0,1,8406.45,935.058,9,8.42642e+06,934.958,936.494,42.4237,42.4237,#FF0000,0.1,-427.376
1403,0,1,3859.37,644.235,6,8.42418e+06,644.135,645.505,39.5433,39.5433,#FF0000,0.1,-394.472
1404,0,1,6434.12,920.167,7,8.42343e+06,920.067,921.7,50.0388,50.0388,#FF0000,0.1,-348.066
1405,0,1,14317.9,597.585,24,8.41723e+06,597.569,598.437,33.1723,33.1723,#FF0000,0.1,-537.256
1406,0,1,2031.06,1016.54,2,8.41598e+06,1016.44,1019.14,33.0413,33.0413,#FF0000,0.1,-865.256
1407,0,1,5545.75,793.258,7,8.40972e+06,793.158,794.647,42.5973,42.5973,#FF0000,0.1,-360.291
1408,0,1,2917.02,973.349,3,6.98106e+06,973.249,975.453,42.5497,42.5497,#FF0000,0.1,-284.663
1408,0,1,2917.02,730.263,4,8.40969e+06,730.163,731.867,42.7032,42.7032,#FF0000,0.1,-284.663
1409,0,1,13853.5,866.85,16,8.4057e+06,866.876,868.015,35.4677,35.4677,#FF0000,0.1,-392.037
1410,0,1,12597.7,840.857,15,8.40411e+06,840.891,842.026,37.5513,37.5513,#FF0000,0.1,-373.986
1411,0,1,9113.5,912.357,10,8.40147e+06,912.357,913.76,44.2912,44.2912,#FF0000,0.1,-486.211
1412,0,1,16782.3,933.359,18,8.40135e+06,933.426,934.573,57.0013,57.0013,#FF0000,0.1,-352.721
1413,0,1,9455.58,860.605,11,8.39957e+06,860.596,861.89,39.3033,39.3033,#FF0000,0.1,-706.162
1414,0,1,6339.29,793.418,8,8.39841e+06,793.318,794.771,42.5973,42.5973,#FF0000,0.1,-1147.62
1415,0,1,3038.92,608.791,5,8.38676e+06,608.691,610.094,38.357,38.357,#FF0000,0.1,-374.678
1416,0,1,12954.3,720.691,18,8.37163e+06,720.702,721.682,33.951,33.951,#FF0000,0.1,-355.665
1417,0,1,5358.34,1072.68,5,8.36773e+06,1072.58,1074.58,47.8932,47.8932,#FF0000,0.1,-437.251
1418,0,1,1343.67,672.842,2,8.36527e+06,672.742,674.447,37.9882,37.9882,#FF0000,0.1,-359.117
1419,0,1,3514.64,703.936,5,8.36445e+06,703.836,705.439,43.6758,43.6758,#FF0000,0.1,-362.067
1420,0,1,14607.7,769.836,19,8.35882e+06,769.841,770.885,44.0127,44.0127,#FF0000,0.1,-502.267
1421,0,1,5004.46,835.084,6,8.35659e+06,834.984,836.521,42.248,42.248,#FF0000,0.1,-358.788
1422,0,1,7906.86,989.364,8,8.35052e+06,989.264,990.968,42.5973,42.5973,#FF0000,0.1,-418.657
1423,0,1,3554.78,1185.93,3,8.35031e+06,1185.83,1188.37,42.5497,42.5497,#FF0000,0.1,-404.78
1424,0,1,4807.03,802.178,6,8.34634e+06,802.078,803.615,40.4685,40.4685,#FF0000,0.1,-377.898
1425,0,1,5199.13,867.529,6,8.34538e+06,867.429,869.133,40.3978,40.3978,#FF0000,0.1,-396.572
1426,0,1,13517.4,676.876,20,8.34428e+06,676.876,677.828,36.5673,36.5673,#FF0000,0.1,-450.091
1427,0,1,16576.3,873.442,19,8.34283e+06,873.501,874.598,44.5727,44.5727,#FF0000,0.1,-359.99
1428,0,1,6798.21,850.783,8,8.34077e+06,850.683,852.136,36.7878,36.7878,#FF0000,0.1,-517.014
1429,0,1,2983.57,746.901,4,8.33965e+06,746.801,748.504,42.4237,42.4237,#FF0000,0.1,-355.6
1430,0,1,5466.98,912.171,6,8.33673e+06,912.071,913.775,42.4237,42.4237,#FF0000,0.1,-516.792
1431,0,1,2445.33,612.34,4,8.33573e+06,612.24,613.693,39.3033,39.3033,#FF0000,0.1,-364.081
1432,0,1,4561.65,761.282,6,8.33476e+06,761.182,762.719,36.959,36.959,#FF0000,0.1,-374.362
1433,0,1,9952.03,905.738,11,8.33111e+06,905.729,907.113,46.4817,46.4817,#FF0000,0.1,-951.691
1434,0,1,1069.21,1070.22,1,8.32653e+06,1070.12,1073.33,35.3202,35.3202,#FF0000,0.1,-359.361
1435,0,1,11463.9,1043.18,11,8.32563e+06,1043.18,1044.65,58.1555,58.1555,#FF0000,0.1,-442.517
1436,0,1,10826,722.738,15,8.32026e+06,722.705,723.84,52.9087,52.9087,#FF0000,0.1,-363.583
1437,0,1,20066.4,956.55,21,8.3185e+06,956.641,957.748,51.9142,51.9142,#FF0000,0.1,-485.044
1438,0,1,13620.5,909.043,15,8.31718e+06,909.077,910.279,44.1847,44.1847,#FF0000,0.1,-437.858
1439,0,1,13327.7,784.989,17,8.31249e+06,785.007,786.091,45.0812,45.0812,#FF0000,0.1,-562.136
1440,0,1,5144.71,1029.95,5,8.3104e+06,1029.85,1031.85,42.3715,42.3715,#FF0000,0.1,-488.199
1441,0,1,14581.8,912.372,16,8.31019e+06,912.397,913.6,44.7492,44.7492,#FF0000,0.1,-461.659
1442,0,1,10853.6,835.9,13,8.30957e+06,835.877,837.156,48.158,48.158,#FF0000,0.1,-491.472
1443,0,1,4158.26,832.659,5,8.309e+06,832.559,834.163,40.7978,40.7978,#FF0000,0.1,-407.104
1444,0,1,14970.6,936.672,16,8.30318e+06,936.697,937.9,37.1605,37.1605,#FF0000,0.1,-522.045
1445,0,1,10939.1,842.476,13,8.30057e+06,842.453,843.733,53.9887,53.9887,#FF0000,0.1,-362.933
1446,0,1,6336.11,906.166,7,8.29771e+06,906.066,907.698,44.0668,44.0668,#FF0000,0.1,-352.97
1447,0,1,15495.8,912.527,17,8.28547e+06,912.604,913.747,44.5727,44.5727,#FF0000,0.1,-449.098
1448,0,1,14495.1,806.293,18,8.28395e+06,806.304,807.395,59.1322,59.1322,#FF0000,0.1,-620.103
1449,0,1,4755.29,952.065,5,8.2821e+06,951.965,953.769,42.9745,42.9745,#FF0000,0.1,-606.845
1450,0,1,7459.5,933.444,8,8.28153e+06,933.344,934.923,39.2573,39.2573,#FF0000,0.1,-373.187
1451,0,1,3056.59,1019.87,3,8.27981e+06,1019.77,1021.97,42.1738,42.1738,#FF0000,0.1,-819.313
1452,0,1,18207.5,911.383,20,8.27627e+06,911.483,912.535,43.5313,43.5313,#FF0000,0.1,-365.192
1453,0,5,917.657,918.664,1,2.6357e+07,918.564,921.772,50.1872,50.626,#FF0000,0.1,-350.606
1454,0,1,9663.42,806.292,12,8.27451e+06,806.276,807.478,57.9468,57.9468,#FF0000,0.1,-445.081
1455,0,1,5467.64,912.281,6,8.27127e+06,912.181,913.885,38.473,38.473,#FF0000,0.1,-1210.01
1455,0,1,5467.64,608.523,9,5.15707e+06,608.423,609.625,38.1575,38.1575,#FF0000,0.1,-1210.01
1456,0,1,5147.05,1030.42,5,8.26707e+06,1030.32,1032.32,42.5497,42.5497,#FF0000,0.1,-804.746
