ID,Fraction_ID,Envelope_num,Mass,MonoMz,Charge,Intensity,mzLo,mzHi,rtLo,rtHi,color,opacity,promex_score
11,1,25,12160.3,869.602,14,8.83217e+08,869.574,870.848,59.7698,61.3482,#FF0000,0.1,55.8477
11,1,22,12160.3,811.696,15,6.45245e+08,811.663,812.865,59.7698,61.2793,#FF0000,0.1,55.8477
11,1,17,12160.3,761.028,16,3.00339e+08,760.991,762.13,59.8348,61.072,#FF0000,0.1,55.8477
11,1,3,12160.3,716.321,17,2.8168e+07,716.28,717.364,59.9428,60.46,#FF0000,0.1,55.8477
12,1,9,9228.93,1319.43,7,1.1149e+08,1319.47,1321.39,35.8902,36.7155,#FF0000,0.1,52.0504
12,1,22,9228.93,1154.62,8,3.86485e+08,1154.65,1156.35,35.8393,37.1387,#FF0000,0.1,52.0504
12,1,25,9228.93,1026.44,9,5.41084e+08,1026.46,1027.99,35.8393,37.2337,#FF0000,0.1,52.0504
12,1,31,9228.93,923.9,10,1.43216e+09,923.901,925.303,35.7928,37.1807,#FF0000,0.1,52.0504
12,1,42,9228.93,840.001,11,3.17088e+09,839.992,841.286,35.7505,37.7248,#FF0000,0.1,52.0504
12,1,41,9228.93,770.085,12,3.57819e+09,770.068,771.271,35.7505,37.7248,#FF0000,0.1,52.0504
12,1,39,9228.93,710.925,13,2.50358e+09,710.902,712.027,35.7505,37.7248,#FF0000,0.1,52.0504
12,1,32,9228.93,660.217,14,1.68233e+09,660.188,661.247,35.7928,37.2337,#FF0000,0.1,52.0504
12,1,29,9228.93,616.269,15,1.02261e+09,616.236,617.238,35.8393,37.6828,#FF0000,0.1,52.0504
12,1,21,9228.93,577.815,16,5.09974e+08,577.778,578.73,35.8393,37.1387,#FF0000,0.1,52.0504
12,1,3,9228.93,543.886,17,3.87227e+07,543.845,544.752,35.9362,36.3657,#FF0000,0.1,52.0504
13,1,2,10099.3,1443.76,7,2.21902e+07,1443.8,1445.86,40.2338,40.366,#FF0000,0.1,44.8587
13,1,13,10099.3,1263.41,8,3.93864e+08,1263.44,1265.27,40.059,40.7123,#FF0000,0.1,44.8587
13,1,17,10099.3,1123.15,9,6.07249e+08,1123.16,1124.81,39.9712,40.7542,#FF0000,0.1,44.8587
13,1,19,10099.3,1010.93,10,1.33558e+09,1010.93,1012.44,39.9712,40.7542,#FF0000,0.1,44.8587
13,1,20,10099.3,919.122,11,2.09727e+09,919.113,920.497,39.9712,40.7972,#FF0000,0.1,44.8587
13,1,20,10099.3,842.612,12,1.81244e+09,842.596,843.882,39.9215,40.7542,#FF0000,0.1,44.8587
13,1,19,10099.3,777.873,13,1.35854e+09,777.85,779.053,39.9712,40.7542,#FF0000,0.1,44.8587
13,1,17,10099.3,722.383,14,6.7713e+08,722.354,723.485,40.059,40.7972,#FF0000,0.1,44.8587
13,1,2,10099.3,674.291,15,1.18465e+07,674.258,675.327,40.1908,40.2787,#FF0000,0.1,44.8587
14,1,9,11064.8,1581.69,7,8.43145e+07,1581.74,1583.94,12.622,13.1838,#FF0000,0.1,52.7264
14,1,14,11064.8,1384.11,8,2.55393e+08,1384.13,1386.09,12.622,13.5888,#FF0000,0.1,52.7264
14,1,8,11064.8,1230.43,9,6.47761e+07,1230.44,1232.2,12.6937,13.1838,#FF0000,0.1,52.7264
14,1,6,11064.8,1107.49,10,3.57525e+07,1107.49,1109.09,12.6937,13.0353,#FF0000,0.1,52.7264
14,1,6,11064.8,1006.9,11,4.40952e+07,1006.89,1008.36,12.622,13.0353,#FF0000,0.1,52.7264
14,1,10,11064.8,923.074,12,6.65967e+07,923.057,924.427,12.622,13.3228,#FF0000,0.1,52.7264
14,1,8,11064.8,852.145,13,7.89787e+07,852.123,853.402,12.622,13.1838,#FF0000,0.1,52.7264
14,1,6,11064.8,791.35,14,3.15079e+07,791.321,792.524,12.6937,13.0353,#FF0000,0.1,52.7264
14,1,1,11064.8,738.66,15,1.2821e+06,738.627,739.763,12.7628,12.7628,#FF0000,0.1,52.7264
14,1,1,11064.8,692.557,16,174079,692.52,693.597,12.7628,12.7628,#FF0000,0.1,52.7264
15,1,1,14917.9,1357.18,11,1.92999e+07,1357.26,1358.92,42.2245,42.2245,#FF0000,0.1,45.4137
15,1,3,14917.9,1244.16,12,1.11119e+08,1244.23,1245.77,42.1793,42.3127,#FF0000,0.1,45.4137
15,1,11,14917.9,1148.54,13,4.20951e+08,1148.59,1150.02,42.134,42.9,#FF0000,0.1,45.4137
15,1,14,14917.9,1066.57,14,6.82964e+08,1066.61,1067.96,42.0877,43.0833,#FF0000,0.1,45.4137
15,1,15,14917.9,995.533,15,1.01549e+09,995.567,996.836,42.0877,42.8088,#FF0000,0.1,45.4137
15,1,18,14917.9,933.375,16,1.31395e+09,933.4,934.603,42.0877,43.128,#FF0000,0.1,45.4137
15,1,17,14917.9,878.53,17,9.94999e+08,878.548,879.691,42.134,43.1737,#FF0000,0.1,45.4137
15,1,14,14917.9,829.779,18,6.66756e+08,829.79,830.881,42.134,42.9,#FF0000,0.1,45.4137
15,1,9,14917.9,786.159,19,3.49706e+08,786.165,787.209,42.134,42.9,#FF0000,0.1,45.4137
15,1,4,14917.9,746.901,20,1.06556e+08,746.902,747.904,42.1793,42.4507,#FF0000,0.1,45.4137
15,1,2,14917.9,711.383,21,2.95848e+07,711.378,712.342,42.1793,42.2245,#FF0000,0.1,45.4137
16,1,8,9233.93,1320.14,7,9.87456e+07,1320.18,1322.1,47.3618,47.769,#FF0000,0.1,45.3681
16,1,16,9233.93,1155.25,8,3.42241e+08,1155.27,1156.98,47.32,48.0458,#FF0000,0.1,45.3681
16,1,21,9233.93,1027,9,7.43786e+08,1027.01,1028.55,47.2728,48.1878,#FF0000,0.1,45.3681
16,1,24,9233.93,924.4,10,1.57299e+09,924.4,925.803,47.2728,48.3548,#FF0000,0.1,45.3681
16,1,24,9233.93,840.455,11,2.12035e+09,840.446,841.74,47.2728,48.3548,#FF0000,0.1,45.3681
16,1,25,9233.93,770.501,12,1.89642e+09,770.485,771.687,47.2728,48.4003,#FF0000,0.1,45.3681
16,1,22,9233.93,711.309,13,1.49738e+09,711.287,712.412,47.2728,48.3548,#FF0000,0.1,45.3681
16,1,23,9233.93,660.574,14,8.80557e+08,660.545,661.604,47.2728,48.3548,#FF0000,0.1,45.3681
16,1,13,9233.93,616.603,15,2.56431e+08,616.569,617.571,47.32,48.002,#FF0000,0.1,45.3681
17,1,9,8113.21,1353.21,6,2.18723e+08,1353.11,1355.31,34.1538,34.5053,#FF0000,0.1,55.4124
17,1,12,8113.21,1160.04,7,8.74856e+08,1159.94,1161.86,34.1108,34.5958,#FF0000,0.1,55.4124
17,1,11,8113.21,1015.16,8,4.07599e+08,1015.06,1016.76,34.1108,34.5518,#FF0000,0.1,55.4124
17,1,11,8113.21,902.475,9,6.1767e+08,902.375,903.912,34.1108,34.5518,#FF0000,0.1,55.4124
17,1,12,8113.21,812.328,10,9.12337e+08,812.228,813.631,34.1538,34.6383,#FF0000,0.1,55.4124
17,1,12,8113.21,738.572,11,8.5036e+08,738.472,739.766,34.0683,34.5518,#FF0000,0.1,55.4124
17,1,11,8113.21,677.108,12,4.60531e+08,677.008,678.211,34.1108,34.5518,#FF0000,0.1,55.4124
17,1,9,8113.21,625.101,13,2.23558e+08,625.001,626.126,34.1538,34.5053,#FF0000,0.1,55.4124
17,1,6,8113.21,580.522,14,5.78634e+07,580.422,581.482,34.2793,34.5053,#FF0000,0.1,55.4124
18,1,4,12202.3,1744.2,7,1.76249e+07,1744.24,1746.59,62.6315,63.2055,#FF0000,0.1,57.8041
18,1,26,12202.3,1526.3,8,5.09846e+08,1526.33,1528.4,62.283,64.1485,#FF0000,0.1,57.8041
18,1,27,12202.3,1356.82,9,1.00774e+09,1356.83,1358.7,62.2145,64.0807,#FF0000,0.1,57.8041
18,1,28,12202.3,1221.24,10,1.4974e+09,1221.24,1222.95,62.2145,64.2788,#FF0000,0.1,57.8041
18,1,28,12202.3,1110.31,11,2.09859e+09,1110.3,1111.87,62.2145,64.1485,#FF0000,0.1,57.8041
18,1,27,12202.3,1017.87,12,1.54904e+09,1017.85,1019.31,62.2145,64.0807,#FF0000,0.1,57.8041
18,1,26,12202.3,939.649,13,8.67892e+08,939.626,940.983,62.283,64.0807,#FF0000,0.1,57.8041
18,1,26,12202.3,872.603,14,5.99712e+08,872.575,873.849,62.2145,64.007,#FF0000,0.1,57.8041
18,1,20,12202.3,814.497,15,3.06481e+08,814.463,815.666,62.283,63.7967,#FF0000,0.1,57.8041
18,1,8,12202.3,763.654,16,5.73008e+07,763.616,764.756,62.4843,63.3532,#FF0000,0.1,57.8041
19,1,6,9169.62,1310.95,7,1.03909e+08,1311,1312.91,32.659,32.8953,#FF0000,0.1,56.0331
19,1,5,9169.62,1147.21,8,1.3533e+08,1147.24,1148.94,32.7085,32.9372,#FF0000,0.1,56.0331
19,1,7,9169.62,1019.85,9,2.69058e+08,1019.87,1021.4,32.659,32.9372,#FF0000,0.1,56.0331
19,1,7,9169.62,917.969,10,4.23877e+08,917.97,919.373,32.659,32.9372,#FF0000,0.1,56.0331
19,1,8,9169.62,834.609,11,3.44909e+08,834.6,835.894,32.6143,32.9372,#FF0000,0.1,56.0331
19,1,6,9169.62,765.142,12,1.5655e+08,765.126,766.328,32.659,32.8953,#FF0000,0.1,56.0331
19,1,3,9169.62,706.363,13,2.43352e+07,706.34,707.465,32.7085,32.8427,#FF0000,0.1,56.0331
19,1,1,9169.62,655.98,14,1.03156e+06,655.952,657.011,32.7085,32.7085,#FF0000,0.1,56.0331
20,1,4,11206.1,1401.78,8,7.51484e+07,1401.8,1403.75,39.65,39.8305,#FF0000,0.1,48.8183
20,1,5,11206.1,1246.13,9,1.27179e+08,1246.15,1247.91,39.65,39.8305,#FF0000,0.1,48.8183
20,1,5,11206.1,1121.62,10,1.45797e+08,1121.62,1123.23,39.65,39.8305,#FF0000,0.1,48.8183
20,1,6,11206.1,1019.75,11,2.50845e+08,1019.74,1021.21,39.608,39.8305,#FF0000,0.1,48.8183
20,1,10,11206.1,934.853,12,4.84319e+08,934.836,936.206,39.608,40.1465,#FF0000,0.1,48.8183
20,1,11,11206.1,863.018,13,6.71353e+08,862.995,864.275,39.5662,40.1908,#FF0000,0.1,48.8183
20,1,11,11206.1,801.446,14,6.15597e+08,801.418,802.62,39.5662,40.366,#FF0000,0.1,48.8183
20,1,8,11206.1,748.084,15,5.1673e+08,748.05,749.186,39.608,39.9215,#FF0000,0.1,48.8183
20,1,10,11206.1,701.391,16,4.26749e+08,701.354,702.431,39.5662,40.016,#FF0000,0.1,48.8183
20,1,8,11206.1,660.192,17,2.59379e+08,660.151,661.177,39.5662,39.9215,#FF0000,0.1,48.8183
20,1,6,11206.1,623.571,18,1.90222e+08,623.527,624.506,39.65,39.8722,#FF0000,0.1,48.8183
20,1,2,11206.1,590.804,19,3.81187e+07,590.757,591.696,39.608,39.6915,#FF0000,0.1,48.8183
21,1,7,10089,1442.29,7,1.12574e+08,1442.33,1444.39,36.6718,36.9305,#FF0000,0.1,45.8022
21,1,7,10089,1262.13,8,2.07366e+08,1262.15,1263.98,36.6718,36.9305,#FF0000,0.1,45.8022
21,1,8,10089,1122,9,2.5882e+08,1122.02,1123.66,36.6288,36.9305,#FF0000,0.1,45.8022
21,1,9,10089,1009.9,10,4.42669e+08,1009.9,1011.41,36.6288,36.9797,#FF0000,0.1,45.8022
21,1,10,10089,918.186,11,7.20764e+08,918.177,919.562,36.6288,37.0342,#FF0000,0.1,45.8022
21,1,11,10089,841.755,12,6.05725e+08,841.738,843.024,36.5847,37.0342,#FF0000,0.1,45.8022
21,1,9,10089,777.082,13,2.98566e+08,777.059,778.261,36.6288,36.9797,#FF0000,0.1,45.8022
21,1,6,10089,721.648,14,1.31269e+08,721.619,722.75,36.6288,36.8865,#FF0000,0.1,45.8022
21,1,5,10089,673.605,15,5.33047e+07,673.572,674.641,36.6718,36.8428,#FF0000,0.1,45.8022
22,1,11,8095.09,1350.19,6,3.21716e+08,1350.09,1352.29,55.4442,55.9613,#FF0000,0.1,54.2553
22,1,13,8095.09,1157.45,7,8.87192e+08,1157.35,1159.27,55.4442,56.0873,#FF0000,0.1,54.2553
22,1,12,8095.09,1012.89,8,7.41466e+08,1012.79,1014.5,55.4442,56.0152,#FF0000,0.1,54.2553
22,1,13,8095.09,900.461,9,4.04291e+08,900.361,901.898,55.4442,56.2132,#FF0000,0.1,54.2553
22,1,9,8095.09,810.516,10,1.11072e+08,810.416,811.819,55.4442,55.8553,#FF0000,0.1,54.2553
23,1,17,11782,1684.15,7,3.27083e+08,1684.2,1686.4,53.136,53.9838,#FF0000,0.1,54.0689
23,1,20,11782,1473.76,8,1.36505e+09,1473.78,1475.74,53.136,54.1288,#FF0000,0.1,54.0689
23,1,20,11782,1310.12,9,8.64331e+08,1310.13,1311.89,53.082,54.0825,#FF0000,0.1,54.0689
23,1,18,11782,1179.21,10,7.82492e+08,1179.21,1180.81,53.136,54.034,#FF0000,0.1,54.0689
23,1,19,11782,1072.1,11,1.06643e+09,1072.09,1073.57,53.082,54.034,#FF0000,0.1,54.0689
23,1,19,11782,982.842,12,1.19527e+09,982.825,984.195,53.136,54.1288,#FF0000,0.1,54.0689
23,1,21,11782,907.316,13,1.21473e+09,907.293,908.573,53.136,54.2987,#FF0000,0.1,54.0689
23,1,19,11782,842.58,14,9.0523e+08,842.551,843.754,53.136,54.1288,#FF0000,0.1,54.0689
23,1,15,11782,786.475,15,4.85062e+08,786.442,787.577,53.194,53.9238,#FF0000,0.1,54.0689
23,1,7,11782,737.383,16,8.51844e+07,737.346,738.423,53.3145,53.8723,#FF0000,0.1,54.0689
24,1,3,9113.66,1519.95,6,2.52302e+07,1520.02,1522.22,43.5593,43.648,#FF0000,0.1,44.6074
24,1,23,9113.66,1302.96,7,8.03216e+08,1303,1304.92,43.473,44.585,#FF0000,0.1,44.6074
24,1,22,9113.66,1140.21,8,9.00074e+08,1140.24,1141.94,43.5165,44.7552,#FF0000,0.1,44.6074
24,1,19,9113.66,1013.64,9,5.48858e+08,1013.65,1015.18,43.5165,44.5427,#FF0000,0.1,44.6074
24,1,15,9113.66,912.373,10,4.68194e+08,912.374,913.776,43.473,44.627,#FF0000,0.1,44.6074
24,1,9,9113.66,829.522,11,1.96079e+08,829.513,830.806,43.5165,44.4537,#FF0000,0.1,44.6074
25,1,9,14043.4,1561.38,9,1.94504e+08,1561.5,1563.49,41.023,41.6372,#FF0000,0.1,37.45
25,1,7,14043.4,1405.34,10,1.16441e+08,1405.45,1407.25,41.1223,41.5955,#FF0000,0.1,37.45
25,1,6,14043.4,1277.68,11,1.15454e+08,1277.76,1279.42,41.1223,41.5955,#FF0000,0.1,37.45
25,1,9,14043.4,1171.29,12,2.43562e+08,1171.36,1172.89,41.023,41.5955,#FF0000,0.1,37.45
25,1,13,14043.4,1081.27,13,4.6843e+08,1081.32,1082.75,40.9812,41.6372,#FF0000,0.1,37.45
25,1,17,14043.4,1004.11,14,7.49957e+08,1004.15,1005.49,40.8843,41.6828,#FF0000,0.1,37.45
25,1,16,14043.4,937.232,15,1.03843e+09,937.266,938.535,40.9275,41.6828,#FF0000,0.1,37.45
25,1,16,14043.4,878.718,16,1.07083e+09,878.743,879.946,40.9275,41.6828,#FF0000,0.1,37.45
25,1,16,14043.4,827.088,17,1.11718e+09,827.106,828.249,40.9275,41.768,#FF0000,0.1,37.45
25,1,17,14043.4,781.195,18,9.42576e+08,781.206,782.297,40.8843,41.6828,#FF0000,0.1,37.45
25,1,15,14043.4,740.132,19,5.38717e+08,740.138,741.182,40.9812,41.6828,#FF0000,0.1,37.45
25,1,6,14043.4,703.176,20,8.86427e+07,703.176,704.178,40.8843,41.6372,#FF0000,0.1,37.45
26,1,11,12760.8,1418.88,9,1.69195e+08,1419,1420.76,37.7667,38.64,#FF0000,0.1,37.8907
26,1,7,12760.8,1277.09,10,1.28452e+08,1277.19,1278.8,37.8102,38.8692,#FF0000,0.1,37.8907
26,1,14,12760.8,1161.08,11,2.66073e+08,1161.17,1162.64,37.7667,38.64,#FF0000,0.1,37.8907
26,1,26,12760.8,1064.41,12,6.89261e+08,1064.48,1065.85,37.7248,38.9133,#FF0000,0.1,37.8907
26,1,28,12760.8,982.611,13,9.42079e+08,982.665,983.944,37.7248,38.9582,#FF0000,0.1,37.8907
26,1,28,12760.8,912.496,14,1.2808e+09,912.539,913.742,37.7667,39.0028,#FF0000,0.1,37.8907
